data_profile,model,mode,task_id,task_type,planning_exec_ready,spec_path,contract_compatible,execution_success,output_valid,row_or_pixel_count,required_fields_ok,geometry_or_raster_ok,duration_seconds,output_path,repair_policy,repair_applied,repair_notes,error_type,error_message
synthetic,qwen2.5-coder:3b,grounded,T025,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/grounded/T025_grounded.json,1,1,1,30,1,1,0.057,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5-coder_3b/grounded/T025/T025_temperature_flood_school.gpkg,role_defaults,1,"default_layer_roles:flood_zones,school_points",,
synthetic,qwen2.5-coder:3b,grounded,T026,choropleth_export,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/grounded/T026_grounded.json,1,1,1,38558,1,1,0.069,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5-coder_3b/grounded/T026/T026_temperature_choropleth.png,role_defaults,0,,,
synthetic,qwen2.5-coder:3b,grounded,T027,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/grounded/T027_grounded.json,1,1,1,33708,1,1,0.074,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5-coder_3b/grounded/T027/T027_school_density_choropleth.png,role_defaults,0,,,
synthetic,qwen2.5-coder:3b,grounded,T028,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/grounded/T028_grounded.json,1,1,1,35776,1,1,0.079,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5-coder_3b/grounded/T028/T028_flood_exposure_choropleth.png,role_defaults,0,,,
synthetic,qwen2.5-coder:3b,grounded,T029,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/grounded/T029_grounded.json,1,1,1,32867,1,1,0.072,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5-coder_3b/grounded/T029/T029_hospital_access_choropleth.png,role_defaults,1,default_layer_roles:zonal_input_for_map,,
synthetic,qwen2.5-coder:3b,grounded,T030,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/grounded/T030_grounded.json,1,1,1,38816,1,1,0.087,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5-coder_3b/grounded/T030/T030_multivariate_risk_map.png,role_defaults,0,,,
synthetic,qwen2.5-coder:7b,grounded,T001,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/grounded/T001_grounded.json,1,1,1,6,1,1,0.013,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5-coder_7b/grounded/T001/T001_buffer_hospitals.gpkg,role_defaults,0,,,
synthetic,qwen2.5-coder:7b,grounded,T002,buffer_service_area,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/grounded/T002_grounded.json,1,1,1,6,1,1,0.013,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5-coder_7b/grounded/T002/T002_buffer_hospitals_2500m.gpkg,role_defaults,0,,,
synthetic,qwen2.5-coder:7b,grounded,T003,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/grounded/T003_grounded.json,1,1,1,1,1,1,0.013,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5-coder_7b/grounded/T003/T003_buffer_hospitals_dissolved.gpkg,role_defaults,0,,,
synthetic,qwen2.5-coder:7b,grounded,T004,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/grounded/T004_grounded.json,1,1,1,6,1,1,0.013,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5-coder_7b/grounded/T004/T004_buffer_hospitals_named.gpkg,role_defaults,0,,,
synthetic,qwen2.5-coder:7b,grounded,T005,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/grounded/T005_grounded.json,0,0,0,0,0,0,0.000,,role_defaults,0,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/grounded/T005_grounded.json'
synthetic,qwen2.5-coder:7b,grounded,T006,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/grounded/T006_grounded.json,1,1,1,26,1,1,0.018,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5-coder_7b/grounded/T006/T006_flood_tract_overlay.gpkg,role_defaults,0,,,
synthetic,qwen2.5-coder:7b,grounded,T007,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/grounded/T007_grounded.json,1,1,1,26,1,1,0.016,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5-coder_7b/grounded/T007/T007_flood_tract_overlay_area.gpkg,role_defaults,0,,,
synthetic,qwen2.5-coder:7b,grounded,T008,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/grounded/T008_grounded.json,1,1,1,26,1,1,0.017,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5-coder_7b/grounded/T008/T008_sfha_overlay.gpkg,role_defaults,0,,,
synthetic,qwen2.5-coder:7b,grounded,T009,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/grounded/T009_grounded.json,1,1,1,30,1,1,0.019,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5-coder_7b/grounded/T009/T009_flood_summary_by_tract.gpkg,role_defaults,0,,,
synthetic,qwen2.5-coder:7b,grounded,T010,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/grounded/T010_grounded.json,1,1,1,25,1,1,0.019,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5-coder_7b/grounded/T010/T010_high_flood_tracts.gpkg,role_defaults,0,,,
synthetic,qwen2.5-coder:7b,grounded,T011,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/grounded/T011_grounded.json,1,1,1,30,1,1,0.014,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5-coder_7b/grounded/T011/T011_school_count_by_tract.gpkg,role_defaults,0,,,
synthetic,qwen2.5-coder:7b,grounded,T012,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/grounded/T012_grounded.json,1,1,1,30,1,1,0.013,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5-coder_7b/grounded/T012/T012_hospital_count_by_tract.gpkg,role_defaults,0,,,
synthetic,qwen2.5-coder:7b,grounded,T013,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/grounded/T013_grounded.json,1,1,1,30,1,1,0.013,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5-coder_7b/grounded/T013/T013_school_density_by_tract.gpkg,role_defaults,0,,,
synthetic,qwen2.5-coder:7b,grounded,T014,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/grounded/T014_grounded.json,1,1,1,17,1,1,0.014,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5-coder_7b/grounded/T014/T014_tracts_with_schools.gpkg,role_defaults,0,,,
synthetic,qwen2.5-coder:7b,grounded,T015,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/grounded/T015_grounded.json,1,1,1,30,1,1,0.020,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5-coder_7b/grounded/T015/T015_school_hospital_counts.gpkg,role_defaults,0,,,
synthetic,qwen2.5-coder:7b,grounded,T016,raster_clip,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/grounded/T016_grounded.json,1,1,1,3000,1,1,0.006,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5-coder_7b/grounded/T016/T016_temperature_clip.tif,role_defaults,0,,,
synthetic,qwen2.5-coder:7b,grounded,T017,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/grounded/T017_grounded.json,1,1,1,3000,1,1,0.006,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5-coder_7b/grounded/T017/T017_temperature_clip_nodata.tif,role_defaults,0,,,
synthetic,qwen2.5-coder:7b,grounded,T018,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/grounded/T018_grounded.json,1,1,1,3000,1,1,0.005,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5-coder_7b/grounded/T018/T018_temperature_clip_boundary_crs.tif,role_defaults,0,,,
synthetic,qwen2.5-coder:7b,grounded,T019,raster_clip,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/grounded/T019_grounded.json,1,1,1,3000,1,1,0.006,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5-coder_7b/grounded/T019/T019_temperature_clip_compressed.tif,role_defaults,0,,,
synthetic,qwen2.5-coder:7b,grounded,T020,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/grounded/T020_grounded.json,1,1,1,3000,1,1,0.006,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5-coder_7b/grounded/T020/T020_temperature_clip_metadata.tif,role_defaults,0,,,
synthetic,qwen2.5-coder:7b,grounded,T021,zonal_statistics,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/grounded/T021_grounded.json,1,1,1,30,1,1,0.037,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5-coder_7b/grounded/T021/T021_temperature_zonal_stats.gpkg,role_defaults,0,,,
synthetic,qwen2.5-coder:7b,grounded,T022,zonal_statistics,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/grounded/T022_grounded.json,1,1,1,30,1,1,0.042,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5-coder_7b/grounded/T022/T022_temperature_mean_by_tract.gpkg,role_defaults,0,,,
synthetic,qwen2.5-coder:7b,grounded,T023,zonal_statistics,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/grounded/T023_grounded.json,1,1,1,8,1,1,0.039,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5-coder_7b/grounded/T023/T023_temperature_stats_hot_tracts.gpkg,role_defaults,0,,,
synthetic,qwen2.5-coder:7b,grounded,T024,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/grounded/T024_grounded.json,1,1,1,30,1,1,0.045,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5-coder_7b/grounded/T024/T024_temperature_school_join.gpkg,role_defaults,1,default_layer_roles:temperature_raster,,
synthetic,qwen2.5-coder:7b,grounded,T025,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/grounded/T025_grounded.json,1,1,1,30,1,1,0.053,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5-coder_7b/grounded/T025/T025_temperature_flood_school.gpkg,role_defaults,1,"default_layer_roles:flood_zones,school_points",,
synthetic,qwen2.5-coder:7b,grounded,T026,choropleth_export,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/grounded/T026_grounded.json,1,1,1,38558,1,1,0.068,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5-coder_7b/grounded/T026/T026_temperature_choropleth.png,role_defaults,0,,,
synthetic,qwen2.5-coder:7b,grounded,T027,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/grounded/T027_grounded.json,1,1,1,39895,1,1,0.075,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5-coder_7b/grounded/T027/T027_school_density_choropleth.png,role_defaults,1,default_layer_roles:zonal_input_for_map,,
synthetic,qwen2.5-coder:7b,grounded,T028,choropleth_export,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/grounded/T028_grounded.json,1,1,1,35776,1,1,0.079,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5-coder_7b/grounded/T028/T028_flood_exposure_choropleth.png,role_defaults,1,default_layer_roles:zonal_input_for_map,,
synthetic,qwen2.5-coder:7b,grounded,T029,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/grounded/T029_grounded.json,1,1,1,39010,1,1,0.101,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5-coder_7b/grounded/T029/T029_hospital_access_choropleth.png,role_defaults,1,default_layer_roles:zonal_input_for_map,,
synthetic,qwen2.5-coder:7b,grounded,T030,choropleth_export,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/grounded/T030_grounded.json,1,1,1,36052,1,1,0.092,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5-coder_7b/grounded/T030/T030_multivariate_risk_map.png,role_defaults,0,,,
synthetic,qwen2.5:3b,grounded,T001,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T001_grounded.json,1,1,1,6,1,1,0.014,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5_3b/grounded/T001/T001_buffer_hospitals.gpkg,role_defaults,0,,,
synthetic,qwen2.5:3b,grounded,T002,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T002_grounded.json,1,1,1,6,1,1,0.014,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5_3b/grounded/T002/T002_buffer_hospitals_2500m.gpkg,role_defaults,0,,,
synthetic,qwen2.5:3b,grounded,T003,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T003_grounded.json,1,1,1,1,1,1,0.014,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5_3b/grounded/T003/T003_buffer_hospitals_dissolved.gpkg,role_defaults,1,"default_layer_roles:hospital_points,study_boundary",,
synthetic,qwen2.5:3b,grounded,T004,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T004_grounded.json,1,1,1,6,1,1,0.014,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5_3b/grounded/T004/T004_buffer_hospitals_named.gpkg,role_defaults,1,"default_layer_roles:hospital_points,study_boundary",,
synthetic,qwen2.5:3b,grounded,T005,buffer_service_area,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T005_grounded.json,1,1,1,6,1,1,0.015,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5_3b/grounded/T005/T005_buffer_hospitals_area.gpkg,role_defaults,0,,,
synthetic,qwen2.5:3b,grounded,T006,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T006_grounded.json,1,1,1,26,1,1,0.016,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5_3b/grounded/T006/T006_flood_tract_overlay.gpkg,role_defaults,1,"default_layer_roles:census_tracts,flood_zones",,
synthetic,qwen2.5:3b,grounded,T007,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T007_grounded.json,1,1,1,26,1,1,0.018,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5_3b/grounded/T007/T007_flood_tract_overlay_area.gpkg,role_defaults,0,,,
synthetic,qwen2.5:3b,grounded,T008,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T008_grounded.json,1,1,1,26,1,1,0.018,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5_3b/grounded/T008/T008_sfha_overlay.gpkg,role_defaults,0,,,
synthetic,qwen2.5:3b,grounded,T009,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T009_grounded.json,1,1,1,30,1,1,0.020,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5_3b/grounded/T009/T009_flood_summary_by_tract.gpkg,role_defaults,0,,,
synthetic,qwen2.5:3b,grounded,T010,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T010_grounded.json,1,1,1,25,1,1,0.019,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5_3b/grounded/T010/T010_high_flood_tracts.gpkg,role_defaults,0,,,
synthetic,qwen2.5:3b,grounded,T011,point_count_join,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T011_grounded.json,1,1,1,30,1,1,0.014,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5_3b/grounded/T011/T011_school_count_by_tract.gpkg,role_defaults,0,,,
synthetic,qwen2.5:3b,grounded,T012,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T012_grounded.json,1,1,1,30,1,1,0.014,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5_3b/grounded/T012/T012_hospital_count_by_tract.gpkg,role_defaults,0,,,
synthetic,qwen2.5:3b,grounded,T013,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T013_grounded.json,1,1,1,30,1,1,0.014,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5_3b/grounded/T013/T013_school_density_by_tract.gpkg,role_defaults,0,,,
synthetic,qwen2.5:3b,grounded,T014,point_count_join,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T014_grounded.json,1,1,1,17,1,1,0.014,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5_3b/grounded/T014/T014_tracts_with_schools.gpkg,role_defaults,0,,,
synthetic,qwen2.5:3b,grounded,T015,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T015_grounded.json,1,1,1,30,1,1,0.021,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5_3b/grounded/T015/T015_school_hospital_counts.gpkg,role_defaults,0,,,
synthetic,qwen2.5:3b,grounded,T016,raster_clip,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T016_grounded.json,1,1,1,3000,1,1,0.006,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5_3b/grounded/T016/T016_temperature_clip.tif,role_defaults,1,"default_layer_roles:study_boundary,temperature_raster",,
synthetic,qwen2.5:3b,grounded,T017,raster_clip,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T017_grounded.json,1,1,1,3000,1,1,0.005,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5_3b/grounded/T017/T017_temperature_clip_nodata.tif,role_defaults,1,"default_layer_roles:study_boundary,temperature_raster",,
synthetic,qwen2.5:3b,grounded,T018,raster_clip,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T018_grounded.json,1,1,1,3000,1,1,0.005,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5_3b/grounded/T018/T018_temperature_clip_boundary_crs.tif,role_defaults,1,"default_layer_roles:study_boundary,temperature_raster",,
synthetic,qwen2.5:3b,grounded,T019,raster_clip,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T019_grounded.json,1,1,1,3000,1,1,0.006,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5_3b/grounded/T019/T019_temperature_clip_compressed.tif,role_defaults,1,"default_layer_roles:study_boundary,temperature_raster",,
synthetic,qwen2.5:3b,grounded,T020,raster_clip,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T020_grounded.json,1,1,1,3000,1,1,0.006,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5_3b/grounded/T020/T020_temperature_clip_metadata.tif,role_defaults,1,"default_layer_roles:study_boundary,temperature_raster",,
synthetic,qwen2.5:3b,grounded,T021,zonal_statistics,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T021_grounded.json,1,1,1,30,1,1,0.037,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5_3b/grounded/T021/T021_temperature_zonal_stats.gpkg,role_defaults,0,,,
synthetic,qwen2.5:3b,grounded,T022,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T022_grounded.json,1,1,1,30,1,1,0.037,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5_3b/grounded/T022/T022_temperature_mean_by_tract.gpkg,role_defaults,0,,,
synthetic,qwen2.5:3b,grounded,T023,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T023_grounded.json,1,1,1,8,1,1,0.037,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5_3b/grounded/T023/T023_temperature_stats_hot_tracts.gpkg,role_defaults,0,,,
synthetic,qwen2.5:3b,grounded,T024,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T024_grounded.json,1,1,1,30,1,1,0.045,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5_3b/grounded/T024/T024_temperature_school_join.gpkg,role_defaults,1,default_layer_roles:school_points,,
synthetic,qwen2.5:3b,grounded,T025,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T025_grounded.json,1,1,1,30,1,1,0.054,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5_3b/grounded/T025/T025_temperature_flood_school.gpkg,role_defaults,1,"default_layer_roles:flood_zones,school_points",,
synthetic,qwen2.5:3b,grounded,T026,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T026_grounded.json,1,1,1,46212,1,1,0.069,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5_3b/grounded/T026/T026_temperature_choropleth.png,role_defaults,1,default_layer_roles:zonal_input_for_map,,
synthetic,qwen2.5:3b,grounded,T027,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T027_grounded.json,1,1,1,31853,1,1,0.072,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5_3b/grounded/T027/T027_school_density_choropleth.png,role_defaults,1,default_layer_roles:zonal_input_for_map,,
synthetic,qwen2.5:3b,grounded,T028,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T028_grounded.json,1,1,1,43664,1,1,0.081,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5_3b/grounded/T028/T028_flood_exposure_choropleth.png,role_defaults,1,default_layer_roles:zonal_input_for_map,,
synthetic,qwen2.5:3b,grounded,T029,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T029_grounded.json,1,1,1,29935,1,1,0.071,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5_3b/grounded/T029/T029_hospital_access_choropleth.png,role_defaults,1,default_layer_roles:zonal_input_for_map,,
synthetic,qwen2.5:3b,grounded,T030,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T030_grounded.json,1,1,1,38416,1,1,0.083,experiments/08_workflow_contract_execution/outputs/artifacts/synthetic/qwen2.5_3b/grounded/T030/T030_multivariate_risk_map.png,role_defaults,1,default_layer_roles:zonal_input_for_map,,
synthetic,qwen3:4b,grounded,T001,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T001_grounded.json,0,0,0,0,0,0,0.000,,role_defaults,0,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T001_grounded.json'
synthetic,qwen3:4b,grounded,T002,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T002_grounded.json,0,0,0,0,0,0,0.000,,role_defaults,0,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T002_grounded.json'
synthetic,qwen3:4b,grounded,T003,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T003_grounded.json,0,0,0,0,0,0,0.000,,role_defaults,0,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T003_grounded.json'
synthetic,qwen3:4b,grounded,T004,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T004_grounded.json,0,0,0,0,0,0,0.000,,role_defaults,0,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T004_grounded.json'
synthetic,qwen3:4b,grounded,T005,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T005_grounded.json,0,0,0,0,0,0,0.000,,role_defaults,0,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T005_grounded.json'
synthetic,qwen3:4b,grounded,T006,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T006_grounded.json,0,0,0,0,0,0,0.000,,role_defaults,0,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T006_grounded.json'
synthetic,qwen3:4b,grounded,T007,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T007_grounded.json,0,0,0,0,0,0,0.000,,role_defaults,0,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T007_grounded.json'
